"MPIO_CDPMP","depto","provincia","indrural","discap4t5","disbog4t5","elsnl_4t5n","elsnmr_4t5n","clrgst_4t5n","clrgwk_4t5n","elsnl_4t5d","elsnmr_4t5d","clrgst_4t5d","clrgwk_4t5d","FID_4t5"
"23168","Córdoba","Bajo sinú",0.782246589660645,61.4271125793457,546.161560058594,0.375,0,0,0.6,0.375,0,0,0.6,441
"23182","Córdoba","Sabanas",0.58087944984436,71.3306198120117,528.521362304688,0.375,0,0,0.6,0.375,0,0,0.6,442
"23189","Córdoba","Sinú medio",0.619723796844482,41.2152824401855,515.4228515625,0.375,0,0,0.6,0.375,0,0,0.6,443
"23300","Córdoba","Bajo sinú",0.688094139099121,49.270809173584,545.639587402344,0.375,0,0,0.6,0.375,0,0,0.6,444
"23350","Córdoba","San jorge",0.23449482023716,92.7453079223633,424.702575683594,0.375,0,0,0.6,0.375,0,0,0.6,445
"23417","Córdoba","Bajo sinú",0.531029164791107,58.2687644958496,561.516174316406,0.375,0,0,0.6,0.375,0,0,0.6,446
"23419","Córdoba","Costanera",0.798685669898987,43.8123435974121,544.55810546875,0.375,0,0,0.6,0.375,0,0,0.6,447
"23464","Córdoba","Bajo sinú",0.396375715732574,74.9375457763672,561.192321777344,0.375,0,0,0.6,0.375,0,0,0.6,448
"23466","Córdoba","San jorge",0.245611891150475,83.4559936523438,424.809448242188,0.375,0,0,0.6,0.375,0,0,0.6,463
"23500","Córdoba","Costanera",0.78798645734787,64.1351089477539,572.149658203125,0.375,0,0,0.6,0.375,0,0,0.6,449
"23555","Córdoba","San jorge",0.357869327068329,51.7247505187988,460.139556884766,0.375,0,0,0.6,0.375,0,0,0.6,450
"23570","Córdoba","San jorge",0.714850664138794,59.9542808532715,470.684448242188,0.375,0,0,0.6,0.375,0,0,0.6,451
"23574","Córdoba","Costanera",0.822022080421448,47.0940551757812,554.490112304688,0.375,0,0,0.6,0.375,0,0,0.6,452
"23580","Córdoba","San jorge",0.684283435344696,97.7047119140625,411.262329101562,0.375,0,0,0.6,0.375,0,0,0.6,464
"23586","Córdoba","Bajo sinú",0.580553293228149,75.9995422363281,567.198120117188,0.375,0,0,0.6,0.375,0,0,0.6,453
"23660","Córdoba","Sabanas",0.500864028930664,61.0865783691406,509.373443603516,0.375,0,0,0.6,0.375,0,0,0.6,454
"23670","Córdoba","Sabanas",0.79942399263382,72.0724411010742,546.416015625,0.375,0,0,0.6,0.375,0,0,0.6,455
"23672","Córdoba","Costanera",0.527864694595337,87.5548553466797,584.826904296875,0.375,0,0,0.6,0.375,0,0,0.6,456
"23675","Córdoba","Costanera",0.754343748092651,75.8325042724609,579.786560058594,0.375,0,0,0.6,0.375,0,0,0.6,457
"23678","Córdoba","Sinú medio",0.828262984752655,28.9463806152344,504.208709716797,0.375,0,0,0.6,0.375,0,0,0.6,458
"23682","Córdoba","Sinú medio",0.613338351249695,28.9463806152344,504.208709716797,0.375,0,0,0.6,0.375,0,0,0.6,459
"23686","Córdoba","Sinú medio",0.82435667514801,40.2965812683105,543.717895507812,0.375,0,0,0.6,0.375,0,0,0.6,460
"23807","Córdoba","Alto sinú",0.542453110218048,66.3622436523438,453.417327880859,0.375,0,0,0.6,0.375,0,0,0.6,465
"23815","Córdoba","Alto sinú",0.855985999107361,66.3622436523438,453.417327880859,0.375,0,0,0.6,0.375,0,0,0.6,461
"23855","Córdoba","Alto sinú",0.53958648443222,50.3337097167969,479.147094726562,0.375,0,0,0.6,0.375,0,0,0.6,462
"25001","Cundinamarca","Alto magdalena",0.22011125087738,0,53.7008514404297,0.375,0,0,0.6,0,0.889,1,0,867
"25019","Cundinamarca","Gualiva",0.733612895011902,62.6976280212402,62.7859649658203,0.375,0,0,0.6,0.375,0,0,0.6,760
"25035","Cundinamarca","Tequendama",0.600454568862915,24.7482872009277,41.5921630859375,0.375,0,0,0.6,0.375,0,0,0.6,761
"25040","Cundinamarca","Tequendama",0.686812400817871,50.8787612915039,54.0633201599121,0.375,0,0,0.6,0.375,0,0,0.6,762
"25053","Cundinamarca","Sumapaz",0.601657450199127,33.8476486206055,29.6841297149658,0.375,0,0,0.6,0.375,0,0,0.6,763
"25086","Cundinamarca","Magdalena centro",0.797652304172516,37.9222412109375,72.5405197143555,0.375,0,0,0.6,0.375,0,0,0.6,764
"25095","Cundinamarca","Magdalena centro",0.817186892032623,56.7617607116699,64.5082473754883,0.375,0,0,0.6,0.375,0,0,0.6,765
"25099","Cundinamarca","Sabana occidente",0.225259765982628,50.7101974487305,36.1930046081543,0.375,0,0,0.6,0.375,0,0,0.6,766
"25120","Cundinamarca","Sumapaz",0.764083027839661,56.8024826049805,59.0408134460449,0.375,0,0,0.6,0.375,0,0,0.6,767
"25123","Cundinamarca","Tequendama",0.647914171218872,45.1442832946777,48.5144577026367,0.375,0,0,0.6,0.375,0,0,0.6,768
"25126","Cundinamarca","Sabana centro",0.342067509889603,94.164176940918,62.1458053588867,0.375,0,0,0.6,0.375,0,0,0.6,769
"25148","Cundinamarca","Bajo magdalena",0.754713952541351,113.807487487793,116.77661895752,0.375,0,0,0.6,0.375,0,0,0.6,770
"25151","Cundinamarca","Oriente",0.558336734771729,81.2490921020508,27.5488948822021,0.375,0,0,0.6,0.375,0,0,0.6,771
"25154","Cundinamarca","Ubaté",0.723878622055054,133.27912902832,107.449295043945,0.375,0,0,0.6,0.375,0,0,0.6,772
"25168","Cundinamarca","Magdalena centro",0.772357702255249,64.7926483154297,81.906494140625,0.375,0,0,0.6,0.375,0,0,0.6,773
"25175","Cundinamarca","Sabana centro",0.201783910393715,87.141716003418,53.5348587036133,0.375,0,0,0.6,0.375,0,0,0.6,1113
"25178","Cundinamarca","Oriente",0.715115666389465,68.5068740844727,15.0228662490845,0.375,0,0,0.6,0.375,0,0,0.6,774
"25181","Cundinamarca","Oriente",0.620472609996796,87.7730255126953,37.8190116882324,0.375,0,0,0.6,0.375,0,0,0.6,775
"25183","Cundinamarca","Almeidas",0.48687282204628,137.042190551758,97.5573501586914,0.375,0,0,0.6,0.375,0,0,0.6,776
"25200","Cundinamarca","Sabana centro",0.653192579746246,110.850067138672,82.0323028564453,0.375,0,0,0.6,0.375,0,0,0.6,777
"25214","Cundinamarca","Sabana occidente",0.37407848238945,75.6039505004883,43.1365699768066,0.375,0,0,0.6,0.375,0,0,0.6,778
"25224","Cundinamarca","Ubaté",0.851691603660583,136.927947998047,103.202079772949,0.375,0,0,0.6,0.375,0,0,0.6,779
"25245","Cundinamarca","Tequendama",0.57083648443222,32.9860343933105,32.7138519287109,0.375,0,0,0.6,0.375,0,0,0.6,780
"25258","Cundinamarca","Rio negro",0.876735746860504,105.78759765625,97.2770690917969,0.375,0,0,0.6,0.375,0,0,0.6,781
"25260","Cundinamarca","Sabana occidente",0.140811234712601,72.522216796875,53.202823638916,0.375,0,0,0.6,0.375,0,0,0.6,1114
"25269","Cundinamarca","Sabana occidente",0.101067833602428,63.2421646118164,51.3634605407715,0.375,0,0,0.6,0.375,0,0,0.6,782
"25279","Cundinamarca","Oriente",0.565910220146179,97.0575180053711,44.5014381408691,0.375,0,0,0.6,0.375,0,0,0.6,783
"25281","Cundinamarca","Oriente",0.763658344745636,78.8179016113281,26.3460426330566,0.375,0,0,0.6,0.375,0,0,0.6,784
"25286","Cundinamarca","Sabana occidente",0.0266547873616219,66.784423828125,38.060131072998,0.375,0,0,0.6,0.375,0,0,0.6,785
"25288","Cundinamarca","Ubaté",0.965742230415344,152.717590332031,122.471099853516,0.375,0,0,0.6,0.375,0,0,0.6,786
"25290","Cundinamarca","Sumapaz",0.171670347452164,30.6219997406006,25.0973777770996,0.375,0,0,0.6,0.375,0,0,0.6,1117
"25293","Cundinamarca","Guavio",0.651487827301025,135.904373168945,84.3369293212891,0.375,0,0,0.6,0.375,0,0,0.6,787
"25295","Cundinamarca","Sabana centro",0.339128404855728,111.973510742188,75.7853240966797,0.375,0,0,0.6,0.375,0,0,0.6,788
"25297","Cundinamarca","Guavio",0.597863495349884,127.792633056641,80.9764633178711,0.375,0,0,0.6,0.375,0,0,0.6,789
"25299","Cundinamarca","Guavio",0.772435903549194,124.946006774902,74.9070587158203,0.375,0,0,0.6,0.375,0,0,0.6,790
"25307","Cundinamarca","Alto magdalena",0.0553465709090233,15.0714101791382,68.3789367675781,0.375,0,0,0.6,0.375,0,0,0.6,1111
"25312","Cundinamarca","Sumapaz",0.743696868419647,40.0543937683105,22.3443164825439,0.375,0,0,0.6,0.375,0,0,0.6,791
"25317","Cundinamarca","Ubaté",0.55378246307373,155.235046386719,122.613098144531,0.375,0,0,0.6,0.375,0,0,0.6,792
"25320","Cundinamarca","Bajo magdalena",0.553990304470062,91.6014022827148,103.57950592041,0.375,0,0,0.6,0.375,0,0,0.6,793
"25322","Cundinamarca","Guavio",0.60118579864502,102.94059753418,59.6366920471191,0.375,0,0,0.6,0.375,0,0,0.6,794
"25324","Cundinamarca","Alto magdalena",0.577247202396393,19.2171268463135,67.6867218017578,0.375,0,0,0.6,0.375,0,0,0.6,795
"25326","Cundinamarca","Guavio",0.650276660919189,113.347305297852,71.7321090698242,0.375,0,0,0.6,0.375,0,0,0.6,796
"25328","Cundinamarca","Magdalena centro",0.77092707157135,59.512035369873,62.9886894226074,0.375,0,0,0.6,0.375,0,0,0.6,797
"25335","Cundinamarca","Oriente",0.684370994567871,93.5579452514648,42.234489440918,0.375,0,0,0.6,0.375,0,0,0.6,798
"25339","Cundinamarca","Oriente",0.711730182170868,73.2400588989258,30.1014957427979,0.375,0,0,0.6,0.375,0,0,0.6,799
"25368","Cundinamarca","Alto magdalena",0.649276614189148,22.7726860046387,58.3190231323242,0.375,0,0,0.6,0.375,0,0,0.6,800
"25372","Cundinamarca","Guavio",0.856946587562561,114.37092590332,65.2164764404297,0.375,0,0,0.6,0.375,0,0,0.6,801
"25377","Cundinamarca","Guavio",0.549015641212463,88.8209457397461,42.6178741455078,0.375,0,0,0.6,0.375,0,0,0.6,802
"25386","Cundinamarca","Tequendama",0.484492570161819,38.1410293579102,42.3617706298828,0.375,0,0,0.6,0.375,0,0,0.6,803
"25394","Cundinamarca","Rio negro",0.564275920391083,109.203750610352,106.358291625977,0.375,0,0,0.6,0.375,0,0,0.6,804
"25398","Cundinamarca","Gualiva",0.826932847499847,96.9571685791016,94.2872009277344,0.375,0,0,0.6,0.375,0,0,0.6,805
"25402","Cundinamarca","Gualiva",0.63422816991806,76.5200424194336,67.9753189086914,0.375,0,0,0.6,0.375,0,0,0.6,806
"25407","Cundinamarca","Ubaté",0.722420632839203,150.9580078125,116.179573059082,0.375,0,0,0.6,0.375,0,0,0.6,807
"25426","Cundinamarca","Almeidas",0.741345524787903,138.137481689453,95.6493377685547,0.375,0,0,0.6,0.375,0,0,0.6,808
"25430","Cundinamarca","Sabana occidente",0.0850214660167694,64.5710372924805,43.8951148986816,0.375,0,0,0.6,0.375,0,0,0.6,809
"25436","Cundinamarca","Almeidas",0.735081613063812,140.487213134766,95.7050323486328,0.375,0,0,0.6,0.375,0,0,0.6,810
"25438","Cundinamarca","Medina",0.488020956516266,139.551712036133,85.90771484375,0.375,0,0,0.6,0.375,0,0,0.6,811
"25473","Cundinamarca","Sabana occidente",0.0169634688645601,60.0112190246582,30.6153221130371,0.375,0,0,0.6,0.375,0,0,0.6,1115
"25483","Cundinamarca","Alto magdalena",0.296613812446594,15.4460611343384,68.4497756958008,0.375,0,0,0.6,0.375,0,0,0.6,812
"25486","Cundinamarca","Sabana centro",0.51491916179657,118.20295715332,84.8164443969727,0.375,0,0,0.6,0.375,0,0,0.6,813
"25488","Cundinamarca","Alto magdalena",0.745632708072662,11.676664352417,52.3578872680664,0.375,0,0,0.6,0.375,0,0,0.6,814
"25489","Cundinamarca","Gualiva",0.809139013290405,87.3586273193359,84.2322616577148,0.375,0,0,0.6,0.375,0,0,0.6,815
"25491","Cundinamarca","Gualiva",0.685160875320435,82.353630065918,77.8229293823242,0.375,0,0,0.6,0.375,0,0,0.6,816
"25506","Cundinamarca","Sumapaz",0.71503084897995,41.4028549194336,47.4697074890137,0.375,0,0,0.6,0.375,0,0,0.6,817
"25513","Cundinamarca","Rio negro",0.479211896657944,103.734443664551,87.060188293457,0.375,0,0,0.6,0.375,0,0,0.6,818
"25518","Cundinamarca","Rio negro",0.878881990909576,126.655822753906,111.977333068848,0.375,0,0,0.6,0.375,0,0,0.6,819
"25524","Cundinamarca","Sumapaz",0.779408812522888,31.7776927947998,39.6807518005371,0.375,0,0,0.6,0.375,0,0,0.6,820
"25530","Cundinamarca","Medina",0.585134506225586,165.804718017578,112.433113098145,0.375,0,0,0.6,0.375,0,0,0.6,821
"25535","Cundinamarca","Sumapaz",0.696540355682373,45.5790786743164,12.4898195266724,0.375,0,0,0.6,0.375,0,0,0.6,822
"25572","Cundinamarca","Bajo magdalena",0.282857686281204,141.494033813477,145.250579833984,0.375,0,0,0.6,0.375,0,0,0.6,823
"25580","Cundinamarca","Magdalena centro",0.795912206172943,34.4981842041016,63.7857322692871,0.375,0,0,0.6,0.375,0,0,0.6,824
"25592","Cundinamarca","Gualiva",0.909822165966034,82.3724899291992,84.9684448242188,0.375,0,0,0.6,0.375,0,0,0.6,825
"25594","Cundinamarca","Oriente",0.732255518436432,89.9365844726562,36.7359199523926,0.375,0,0,0.6,0.375,0,0,0.6,826
"25596","Cundinamarca","Tequendama",0.895724058151245,39.4816398620605,53.4048652648926,0.375,0,0,0.6,0.375,0,0,0.6,827
"25599","Cundinamarca","Tequendama",0.5679931640625,18.637580871582,43.3312873840332,0.375,0,0,0.6,0.375,0,0,0.6,828
"25612","Cundinamarca","Alto magdalena",0.466889202594757,11.3812694549561,61.9773406982422,0.375,0,0,0.6,0.375,0,0,0.6,829
"25645","Cundinamarca","Tequendama",0.923588871955872,44.3092613220215,29.1370906829834,0.375,0,0,0.6,0.375,0,0,0.6,830
"25649","Cundinamarca","Sumapaz",0.589018523693085,42.3903884887695,36.3968811035156,0.375,0,0,0.6,0.375,0,0,0.6,831
"25653","Cundinamarca","Rio negro",0.875980198383331,123.252494812012,102.445434570312,0.375,0,0,0.6,0.375,0,0,0.6,832
"25658","Cundinamarca","Gualiva",0.592375636100769,77.2942276000977,63.0075836181641,0.375,0,0,0.6,0.375,0,0,0.6,833
"25662","Cundinamarca","Magdalena centro",0.635007917881012,53.8902282714844,75.5282897949219,0.375,0,0,0.6,0.375,0,0,0.6,1118
"25718","Cundinamarca","Gualiva",0.761460185050964,69.8559036254883,67.0567169189453,0.375,0,0,0.6,0.375,0,0,0.6,834
"25736","Cundinamarca","Almeidas",0.700166344642639,120.928932189941,81.7828750610352,0.375,0,0,0.6,0.375,0,0,0.6,835
"25740","Cundinamarca","Soacha",0.294019281864166,45.0815849304199,11.9201507568359,0.375,0,0,0.6,0.375,0,0,0.6,1116
"25743","Cundinamarca","Sumapaz",0.681803464889526,33.658260345459,20.8868999481201,0.375,0,0,0.6,0.375,0,0,0.6,836
"25745","Cundinamarca","Ubaté",0.423445165157318,156.760330200195,130.600296020508,0.375,0,0,0.6,0.375,0,0,0.6,837
"25754","Cundinamarca","Soacha",0.00780697353184223,50.9226264953613,15.4740104675293,0.375,0,0,0.6,0.375,0,0,0.6,1112
"25758","Cundinamarca","Sabana centro",0.323752999305725,95.4494476318359,59.0944595336914,0.375,0,0,0.6,0.375,0,0,0.6,838
"25769","Cundinamarca","Sabana occidente",0.537922263145447,87.4474563598633,64.4545516967773,0.375,0,0,0.6,0.375,0,0,0.6,839
"25772","Cundinamarca","Almeidas",0.562716662883759,126.713150024414,90.6069717407227,0.375,0,0,0.6,0.375,0,0,0.6,840
"25777","Cundinamarca","Gualiva",0.685181617736816,89.8733215332031,73.9319915771484,0.375,0,0,0.6,0.375,0,0,0.6,841
"25779","Cundinamarca","Ubaté",0.66299968957901,153.728118896484,125.55054473877,0.375,0,0,0.6,0.375,0,0,0.6,842
"25781","Cundinamarca","Ubaté",0.67980295419693,131.505218505859,100.778739929199,0.375,0,0,0.6,0.375,0,0,0.6,843
"25785","Cundinamarca","Sabana centro",0.708423733711243,90.8311386108398,62.8479881286621,0.375,0,0,0.6,0.375,0,0,0.6,844
"25793","Cundinamarca","Ubaté",0.830172300338745,120.565696716309,92.2697601318359,0.375,0,0,0.6,0.375,0,0,0.6,845
"25797","Cundinamarca","Tequendama",0.937702536582947,42.5845260620117,36.3509902954102,0.375,0,0,0.6,0.375,0,0,0.6,846
"25799","Cundinamarca","Sabana occidente",0.606838405132294,74.984016418457,47.3563919067383,0.375,0,0,0.6,0.375,0,0,0.6,847
"25805","Cundinamarca","Sumapaz",0.873356401920319,21.8355712890625,33.7489204406738,0.375,0,0,0.6,0.375,0,0,0.6,848
"25807","Cundinamarca","Almeidas",0.835338830947876,149.8310546875,106.582382202148,0.375,0,0,0.6,0.375,0,0,0.6,849
"25815","Cundinamarca","Alto magdalena",0.390594214200974,9.21941947937012,50.3966865539551,0.375,0,0,0.6,0.375,0,0,0.6,850
"25817","Cundinamarca","Sabana centro",0.616086602210999,105.053588867188,69.9169464111328,0.375,0,0,0.6,0.375,0,0,0.6,851
"25823","Cundinamarca","Rio negro",0.837158739566803,116.661819458008,106.829071044922,0.375,0,0,0.6,0.375,0,0,0.6,852
"25839","Cundinamarca","Guavio",0.814435660839081,141.358154296875,91.6771011352539,0.375,0,0,0.6,0.375,0,0,0.6,853
"25841","Cundinamarca","Oriente",0.83737176656723,78.4627075195312,26.3238677978516,0.375,0,0,0.6,0.375,0,0,0.6,854
"25843","Cundinamarca","Ubaté",0.27059543132782,139.235214233398,108.7958984375,0.375,0,0,0.6,0.375,0,0,0.6,855
"25845","Cundinamarca","Oriente",0.479049682617188,67.361946105957,16.3600025177002,0.375,0,0,0.6,0.375,0,0,0.6,856
"25851","Cundinamarca","Gualiva",0.433349043130875,92.9766464233398,94.1132125854492,0.375,0,0,0.6,0.375,0,0,0.6,857
"25862","Cundinamarca","Gualiva",0.822842121124268,91.9480056762695,81.9693450927734,0.375,0,0,0.6,0.375,0,0,0.6,858
"25867","Cundinamarca","Magdalena centro",0.666052103042603,59.0372467041016,68.3327331542969,0.375,0,0,0.6,0.375,0,0,0.6,859
"25871","Cundinamarca","Rio negro",0.653014779090881,111.393928527832,96.0612487792969,0.375,0,0,0.6,0.375,0,0,0.6,860
"25873","Cundinamarca","Almeidas",0.629196465015411,152.76676940918,114.087951660156,0.375,0,0,0.6,0.375,0,0,0.6,861
"25875","Cundinamarca","Gualiva",0.33074089884758,73.5620498657227,76.0062866210938,0.375,0,0,0.6,0.375,0,0,0.6,862
"25878","Cundinamarca","Tequendama",0.676137208938599,19.9642276763916,35.902400970459,0.375,0,0,0.6,0.375,0,0,0.6,863
"25885","Cundinamarca","Rio negro",0.768868684768677,143.721450805664,139.76042175293,0.375,0,0,0.6,0.375,0,0,0.6,864
"25898","Cundinamarca","Sabana occidente",0.736424148082733,52.0246887207031,45.9426879882812,0.375,0,0,0.6,0.375,0,0,0.6,865
"25899","Cundinamarca","Sabana centro",0.184438124299049,103.374221801758,74.2173919677734,0.375,0,0,0.6,0.375,0,0,0.6,866
"27001","Chocó","Atrato",0.124677918851376,0,332.154632568359,0.375,0,0,0.6,0,0.889,1,0,406
"27006","Chocó","Darien",0.507464826107025,277.062652587891,560.101257324219,0.375,0,0,0.6,0.375,0,0,0.6,407
"27025","Chocó","Pacifico sur",0.878335237503052,62.4426536560059,339.733154296875,0.375,0,0,0.6,0.375,0,0,0.6,408
"27050","Chocó","Atrato",0.528616189956665,47.7576179504395,297.366760253906,0.375,0,0,0.6,0.375,0,0,0.6,409
"27073","Chocó","Atrato",0.76487147808075,73.1698303222656,262.727264404297,0.375,0,0,0.6,0.375,0,0,0.6,410
"27075","Chocó","Pacifico norte",0.390299320220947,87.9533233642578,420.079040527344,0.375,0,0,0.6,0.375,0,0,0.6,411
"27077","Chocó","Pacifico sur",0.764963090419769,121.605171203613,348.06201171875,0.375,0,0,0.6,0.375,0,0,0.6,412
"27099","Chocó","Atrato",0.904083490371704,65.0649642944336,387.353454589844,0.375,0,0,0.6,0.375,0,0,0.6,413
"27135","Chocó","San juan",0.534990191459656,70.5505447387695,303.335662841797,0.375,0,0,0.6,0.375,0,0,0.6,414
"27150","Chocó","Darien",0.876525819301605,114.202033996582,409.012786865234,0.375,0,0,0.6,0.375,0,0,0.6,415
"27160","Chocó","San juan",0.410647749900818,67.2483062744141,287.793884277344,0.375,0,0,0.6,0.375,0,0,0.6,416
"27205","Chocó","San juan",0.234304666519165,102.607391357422,261.043273925781,0.375,0,0,0.6,0.375,0,0,0.6,417
"27245","Chocó","Atrato",0.693640887737274,58.8603096008301,276.331176757812,0.375,0,0,0.6,0.375,0,0,0.6,418
"27250","Chocó","Pacifico sur",0.914947628974915,195.261596679688,325.187469482422,0.375,0,0,0.6,0.375,0,0,0.6,419
"27361","Chocó","San juan",0.275974243879318,129.281051635742,294.057739257812,0.375,0,0,0.6,0.375,0,0,0.6,420
"27372","Chocó","Pacifico norte",0.624382972717285,149.093185424805,477.509185791016,0.375,0,0,0.6,0.375,0,0,0.6,421
"27413","Chocó","Atrato",0.655017375946045,56.4361839294434,281.142364501953,0.375,0,0,0.6,0.375,0,0,0.6,422
"27425","Chocó","Atrato",0.91154420375824,11.1411352157593,335.031402587891,0.375,0,0,0.6,0.375,0,0,0.6,423
"27430","Chocó","Pacifico sur",0.847309529781342,104.654594421387,335.805480957031,0.375,0,0,0.6,0.375,0,0,0.6,424
"27450","Chocó","San juan",0.752150475978851,132.229080200195,292.862915039062,0.375,0,0,0.6,0.375,0,0,0.6,425
"27491","Chocó","San juan",0.617830216884613,124.00496673584,285.420928955078,0.375,0,0,0.6,0.375,0,0,0.6,426
"27495","Chocó","Pacifico norte",0.896135091781616,68.9587707519531,377.274291992188,0.375,0,0,0.6,0.375,0,0,0.6,427
"27580","Chocó","San juan",0.718492746353149,91.1773681640625,273.119842529297,0.375,0,0,0.6,0.375,0,0,0.6,428
"27600","Chocó","Atrato",0.716488599777222,46.5212364196777,317.774780273438,0.375,0,0,0.6,0.375,0,0,0.6,429
"27615","Chocó","Darien",0.732473969459534,155.957244873047,441.953125,0.375,0,0,0.6,0.375,0,0,0.6,405
"27660","Chocó","San juan",0.735041081905365,127.303153991699,233.973648071289,0.375,0,0,0.6,0.375,0,0,0.6,430
"27745","Chocó","San juan",0.766225576400757,160.061477661133,265.623596191406,0.375,0,0,0.6,0.375,0,0,0.6,431
"27787","Chocó","San juan",0.40297594666481,88.2333831787109,258.875091552734,0.375,0,0,0.6,0.375,0,0,0.6,432
"27800","Chocó","Darien",0.662128508090973,242.106582641602,524.204711914062,0.375,0,0,0.6,0.375,0,0,0.6,433
"27810","Chocó","San juan",0.568075120449066,78.8659210205078,290.082092285156,0.375,0,0,0.6,0.375,0,0,0.6,434
"41001","Huila","Norte",0.0598726347088814,0,194.917861938477,0.375,0,0,0.6,0,0.889,1,0,938
"41006","Huila","Sur",0.812706887722015,168.601608276367,362.474975585938,0.375,0,0,0.6,0.375,0,0,0.6,974
"41013","Huila","Centro",0.356363624334335,96.2326354980469,290.418975830078,0.375,0,0,0.6,0.375,0,0,0.6,973
"41016","Huila","Norte",0.347089022397995,33.0819435119629,177.56266784668,0.375,0,0,0.6,0.375,0,0,0.6,972
"41020","Huila","Norte",0.519327461719513,54.513298034668,238.867538452148,0.375,0,0,0.6,0.375,0,0,0.6,971
"41026","Huila","Centro",0.432748526334763,117.166000366211,310.870361328125,0.375,0,0,0.6,0.375,0,0,0.6,970
"41078","Huila","Norte",0.523266971111298,38.686466217041,161.841903686523,0.375,0,0,0.6,0.375,0,0,0.6,969
"41132","Huila","Norte",0.234824851155281,37.3706741333008,229.814926147461,0.375,0,0,0.6,0.375,0,0,0.6,968
"41206","Huila","Norte",0.697323262691498,79.7102508544922,118.538963317871,0.375,0,0,0.6,0.375,0,0,0.6,967
"41244","Huila","Sur",0.658275961875916,131.869110107422,326.52685546875,0.375,0,0,0.6,0.375,0,0,0.6,966
"41298","Huila","Centro",0.46225580573082,100.170455932617,292.746063232422,0.375,0,0,0.6,0.375,0,0,0.6,965
"41306","Huila","Centro",0.602733612060547,74.1530151367188,267.371307373047,0.375,0,0,0.6,0.375,0,0,0.6,939
"41319","Huila","Centro",0.692733347415924,122.401496887207,315.177795410156,0.375,0,0,0.6,0.375,0,0,0.6,940
"41349","Huila","Norte",0.226049959659576,51.589656829834,245.436019897461,0.375,0,0,0.6,0.375,0,0,0.6,941
"41357","Huila","Norte",0.713235318660736,60.5068092346191,253.165222167969,0.375,0,0,0.6,0.375,0,0,0.6,942
"41359","Huila","Sur",0.755896151065826,154.448837280273,348.824554443359,0.375,0,0,0.6,0.375,0,0,0.6,943
"41378","Huila","Occidente",0.627234578132629,130.144348144531,324.210388183594,0.375,0,0,0.6,0.375,0,0,0.6,944
"41396","Huila","Occidente",0.577376842498779,111.903099060059,305.808349609375,0.375,0,0,0.6,0.375,0,0,0.6,945
"41483","Huila","Occidente",0.590663135051727,75.0464248657227,268.688812255859,0.375,0,0,0.6,0.375,0,0,0.6,946
"41503","Huila","Sur",0.797489047050476,134.175354003906,329.089904785156,0.375,0,0,0.6,0.375,0,0,0.6,947
"41518","Huila","Occidente",0.578459680080414,80.0246734619141,274.913269042969,0.375,0,0,0.6,0.375,0,0,0.6,948
"41524","Huila","Norte",0.525286376476288,24.5538311004639,218.40364074707,0.375,0,0,0.6,0.375,0,0,0.6,949
"41530","Huila","Sur",0.842727839946747,176.279739379883,370.935760498047,0.375,0,0,0.6,0.375,0,0,0.6,950
"41548","Huila","Centro",0.645173013210297,104.212257385254,298.996673583984,0.375,0,0,0.6,0.375,0,0,0.6,951
"41551","Huila","Sur",0.410424649715424,160.166061401367,355.011688232422,0.375,0,0,0.6,0.375,0,0,0.6,952
"41615","Huila","Norte",0.517933547496796,26.4905815124512,212.315734863281,0.375,0,0,0.6,0.375,0,0,0.6,953
"41660","Huila","Sur",0.823439300060272,144.218154907227,338.703094482422,0.375,0,0,0.6,0.375,0,0,0.6,954
"41668","Huila","Sur",0.662165462970734,168.856903076172,362.744873046875,0.375,0,0,0.6,0.375,0,0,0.6,955
"41676","Huila","Norte",0.757135987281799,36.4832077026367,224.224227905273,0.375,0,0,0.6,0.375,0,0,0.6,956
"41770","Huila","Centro",0.793758273124695,138.22673034668,331.378295898438,0.375,0,0,0.6,0.375,0,0,0.6,957
"41791","Huila","Centro",0.684690356254578,118.219444274902,312.811065673828,0.375,0,0,0.6,0.375,0,0,0.6,958
"41797","Huila","Occidente",0.502944767475128,71.4228439331055,266.289337158203,0.375,0,0,0.6,0.375,0,0,0.6,959
"41799","Huila","Norte",0.561610162258148,17.6001281738281,182.515090942383,0.375,0,0,0.6,0.375,0,0,0.6,960
"41801","Huila","Norte",0.469696968793869,55.4197883605957,243.726364135742,0.375,0,0,0.6,0.375,0,0,0.6,961
"41807","Huila","Sur",0.638377904891968,137.419937133789,331.735443115234,0.375,0,0,0.6,0.375,0,0,0.6,962
"41872","Huila","Norte",0.662596046924591,38.2317276000977,157.477020263672,0.375,0,0,0.6,0.375,0,0,0.6,963
"41885","Huila","Norte",0.169340237975121,47.0568809509277,241.585815429688,0.375,0,0,0.6,0.375,0,0,0.6,964
"44001","La Guajira","Norte",0.329289317131042,0,773.794128417969,0.375,0,0,0.6,0,0.889,1,0,565
"44035","La Guajira","Norte",0.458522021770477,52.0726432800293,777.200805664062,0.375,0,0,0.6,0.375,0,0,0.6,566
"44078","La Guajira","Sur",0.557451784610748,44.1968307495117,751.212280273438,0.375,0,0,0.6,0.375,0,0,0.6,557
"44090","La Guajira","Norte",0.87058824300766,53.8858985900879,748.329895019531,0.375,0,0,0.6,0.375,0,0,0.6,567
